Framenr;FrameTime;State;OutlierInfo;LastFltNrSubEv;LastFltNrEv;LastFltNrDec;Decision;SubDecision;PointEvents;rest;walk;dig;drink;eat;groom;rear-unsup;rear-wall;sniff;jump;
164;2021-01-15T16:18:19.704498+0100;000101000001;4.52;9;8;21;20;998;;0;0;0;0;0;0;0.002991026919;0.9361914257;0.06081754736;0;
165;2021-01-15T16:18:19.737814+0100;000101000001;4.36;9;8;21;160;998;;0;0;0;0;0;0;0.002991026919;0.4117647059;0.5852442672;0;
166;2021-01-15T16:18:19.771131+0100;000101000001;4.31;9;8;21;160;998;;0;0;0;0;0;0;0.002991026919;0.07876370887;0.9182452642;0;
167;2021-01-15T16:18:19.804447+0100;000101000001;4.6;9;8;21;160;998;;0;0;0;0;0;0;0.002991026919;0.06380857428;0.9332003988;0;
168;2021-01-15T16:18:19.837764+0100;000101000001;4.41;9;8;21;160;998;;0;0.0009970089731;0;0;0;0;0.002991026919;0.01595214357;0.9800598205;0;
169;2021-01-15T16:18:19.871080+0100;000101000001;4.31;9;8;21;160;998;;0;0.000999000999;0;0;0;0;0.002997002997;0;0.996003996;0;
170;2021-01-15T16:18:19.904397+0100;000001000001;4.46;9;8;21;160;998;;0;0.000999000999;0;0;0;0;0.002997002997;0;0.996003996;0;
171;2021-01-15T16:18:19.937713+0100;000001000001;4.39;9;8;21;160;998;;0;0.001996007984;0;0;0;0;0.002994011976;0;0.99500998;0;
172;2021-01-15T16:18:19.971030+0100;000001000001;4.22;9;8;21;160;998;;0;0.001996007984;0;0;0;0;0.002994011976;0;0.99500998;0;
173;2021-01-15T16:18:20.004346+0100;000001000001;4.38;9;8;21;160;998;;0;0.003992015968;0;0;0;0;0.002994011976;0;0.9930139721;0;
174;2021-01-15T16:18:20.037663+0100;000001000001;4.23;9;8;21;160;998;;0;0.003992015968;0;0;0;0;0.002994011976;0;0.9930139721;0;
175;2021-01-15T16:18:20.070979+0100;000001000001;4.11;9;8;21;160;998;;0;0.003992015968;0;0;0;0;0.002994011976;0;0.9930139721;0;
176;2021-01-15T16:18:20.104296+0100;000001000001;4.3;9;8;21;160;998;;0;0.003992015968;0;0;0;0;0.002994011976;0;0.9930139721;0;
177;2021-01-15T16:18:20.137612+0100;000001000001;4.2;9;8;21;160;998;;0;0.003992015968;0;0;0;0;0.002994011976;0;0.9930139721;0;
178;2021-01-15T16:18:20.170929+0100;000001000001;4.09;9;8;21;160;998;;0;0.000998003992;0;0;0;0;0.002994011976;0;0.996007984;0;
179;2021-01-15T16:18:20.204245+0100;000001000001;4.26;9;8;21;160;998;;0;0.000998003992;0;0;0;0;0.002994011976;0;0.996007984;0;
180;2021-01-15T16:18:20.237562+0100;000001000001;4.07;9;8;21;160;998;;0;0.0009970089731;0;0;0;0;0.002991026919;0;0.9960119641;0;
181;2021-01-15T16:18:20.270878+0100;000001000001;3.72;9;8;21;160;998;;0;0.0009970089731;0;0;0;0;0.002991026919;0;0.9960119641;0;
182;2021-01-15T16:18:20.304195+0100;000001000001;3.86;9;8;21;160;998;;0;0.0009970089731;0;0;0;0;0.002991026919;0;0.9960119641;0;
183;2021-01-15T16:18:20.337511+0100;000001000001;3.94;9;8;21;160;998;;0;0.000998003992;0;0;0;0;0.002994011976;0;0.996007984;0;
184;2021-01-15T16:18:20.370828+0100;000001000001;4.06;9;8;21;160;998;;0;0.000998003992;0;0;0;0;0.002994011976;0;0.996007984;0;
185;2021-01-15T16:18:20.404144+0100;000001000001;4.52;9;8;21;160;998;;0;0.003;0;0;0;0;0.003;0;0.994;0;
186;2021-01-15T16:18:20.437461+0100;000001000001;4.61;9;8;21;160;998;;0;0.07626208378;0;0;0;0;0.003222341568;0;0.9205155747;0;
187;2021-01-15T16:18:20.470777+0100;000101000001;4.51;9;8;21;0;998;;0;0.4982578397;0;0;0;0;0.003484320557;0;0.4982578397;0;
188;2021-01-15T16:18:20.504094+0100;000101000001;4.88;9;8;21;70;998;;0;0.725;0;0;0;0;0.003260869565;0;0.2717391304;0;
189;2021-01-15T16:18:20.537410+0100;000101000001;4.78;9;8;21;70;998;;0;0.8722741433;0;0;0;0;0.003115264798;0;0.1246105919;0;
190;2021-01-15T16:18:20.570727+0100;000101000001;4.52;9;8;21;70;998;;0;0.9662576687;0;0;0;0;0.003067484663;0;0.03067484663;0;
191;2021-01-15T16:18:20.604043+0100;000001000001;4.56;9;8;21;70;998;;0;0.9662576687;0;0;0;0;0.003067484663;0;0.03067484663;0;
192;2021-01-15T16:18:20.637360+0100;000001000001;4.39;9;8;21;70;998;;0;0.9698795181;0;0;0;0;0;0;0.03012048193;0;
193;2021-01-15T16:18:20.670676+0100;000001000001;4.27;9;8;21;70;998;;0;0.975;0;0;0;0;0;0;0.025;0;
194;2021-01-15T16:18:20.703993+0100;000001000001;4.6;9;8;21;70;998;;0;0.977;0;0;0;0;0;0;0.023;0;
195;2021-01-15T16:18:20.737309+0100;000001000001;4.52;9;8;21;70;998;;0;0.995;0;0;0;0;0;0;0.005;0;
196;2021-01-15T16:18:20.770626+0100;000001000001;4.08;9;8;21;70;998;;0;0.999;0;0;0;0;0;0;0.001;0;
197;2021-01-15T16:18:20.803942+0100;000001000001;4.15;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
198;2021-01-15T16:18:20.837259+0100;000001000001;4;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
199;2021-01-15T16:18:20.870575+0100;000101000001;4.04;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
200;2021-01-15T16:18:20.903892+0100;000101000001;4.28;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
201;2021-01-15T16:18:20.937208+0100;000001000001;4.37;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
202;2021-01-15T16:18:20.970525+0100;000001000001;4.13;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
203;2021-01-15T16:18:21.003841+0100;000001000001;4.3;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
204;2021-01-15T16:18:21.037158+0100;000001000001;4.31;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
205;2021-01-15T16:18:21.070474+0100;000001000001;4.33;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
206;2021-01-15T16:18:21.103791+0100;000001000001;4.28;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
207;2021-01-15T16:18:21.137107+0100;000001000001;3.91;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
208;2021-01-15T16:18:21.170424+0100;000001000001;3.6;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
209;2021-01-15T16:18:21.203740+0100;000001000001;3.61;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
210;2021-01-15T16:18:21.237057+0100;000001000001;3.29;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
211;2021-01-15T16:18:21.270373+0100;000001000001;3.14;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
212;2021-01-15T16:18:21.303690+0100;000101000001;3.27;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
213;2021-01-15T16:18:21.337006+0100;000101000001;3.15;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
214;2021-01-15T16:18:21.370323+0100;000101000001;3;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
215;2021-01-15T16:18:21.403639+0100;000101000001;3.2;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
216;2021-01-15T16:18:21.436956+0100;000101000001;3.19;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
217;2021-01-15T16:18:21.470272+0100;000101000001;3.12;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
218;2021-01-15T16:18:21.503589+0100;000101000001;3.18;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
219;2021-01-15T16:18:21.536905+0100;000101000001;3.05;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
220;2021-01-15T16:18:21.570222+0100;000101000001;2.96;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
221;2021-01-15T16:18:21.603538+0100;000101000001;3.31;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
222;2021-01-15T16:18:21.636855+0100;000101000001;3.76;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
223;2021-01-15T16:18:21.670171+0100;000101000001;4.15;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
224;2021-01-15T16:18:21.703488+0100;000101000001;4.27;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
225;2021-01-15T16:18:21.736804+0100;000101000001;4.04;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
226;2021-01-15T16:18:21.770121+0100;000101000001;3.69;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
227;2021-01-15T16:18:21.803437+0100;000101000001;3.53;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
228;2021-01-15T16:18:21.836754+0100;000101000001;3.35;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
229;2021-01-15T16:18:21.870070+0100;000101000001;3.19;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
230;2021-01-15T16:18:21.903387+0100;000101000001;3.34;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
231;2021-01-15T16:18:21.936703+0100;000101000001;3.46;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
232;2021-01-15T16:18:21.970020+0100;000101000001;3.73;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
233;2021-01-15T16:18:22.003336+0100;000001000001;4.28;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0.511;
234;2021-01-15T16:18:22.036653+0100;000001000001;4.6;9;8;21;70;998;210;0;1;0;0;0;0;0;0;0;0.964;
235;2021-01-15T16:18:22.069969+0100;000001000001;4.68;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0.902;
236;2021-01-15T16:18:22.103286+0100;000001000001;5.11;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0.845;
237;2021-01-15T16:18:22.136602+0100;000001000001;4.9;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0.646;
238;2021-01-15T16:18:22.169919+0100;000001000001;4.55;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0.654;
239;2021-01-15T16:18:22.203235+0100;000001000001;4.8;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0.509;
240;2021-01-15T16:18:22.236552+0100;000001000001;4.56;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0.281;
241;2021-01-15T16:18:22.269868+0100;000001000001;4.32;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
242;2021-01-15T16:18:22.303185+0100;000001000001;4.68;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0.424;
243;2021-01-15T16:18:22.336501+0100;000001000001;4.6;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0.642;
244;2021-01-15T16:18:22.369818+0100;000001000001;4.48;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0.824;
245;2021-01-15T16:18:22.403134+0100;000011100001;145.15;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0.841;
246;2021-01-15T16:18:22.436451+0100;000011101001;117.61;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0.857;
247;2021-01-15T16:18:22.469767+0100;000011101001;122.07;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0.874;
248;2021-01-15T16:18:22.503084+0100;000011000001;7.69;9;8;21;70;998;210;0;1;0;0;0;0;0;0;0;0.891;
249;2021-01-15T16:18:22.536400+0100;000011000001;7.58;9;8;21;70;998;;0;0.998;0;0;0;0;0;0;0.002;0.81;
250;2021-01-15T16:18:22.569717+0100;000011000001;7.45;9;8;21;70;998;;0;0.995;0;0;0;0;0;0;0.005;0.754;
251;2021-01-15T16:18:22.603033+0100;000011000001;8.41;9;8;21;70;998;;0;0.974;0;0;0;0;0.006;0;0.02;0.41;
252;2021-01-15T16:18:22.636350+0100;000011000001;7.77;9;8;21;70;998;;0;0.876;0;0;0;0;0.063;0.003;0.058;0;
253;2021-01-15T16:18:22.669666+0100;000011000001;7.46;9;8;21;70;998;;0;0.7033805889;0;0;0;0;0.1832061069;0.05016357688;0.06324972737;0;
254;2021-01-15T16:18:22.702983+0100;000111000001;8.13;9;8;21;70;998;;0;0.6141367323;0;0;0;0;0.258400927;0.06025492468;0.06720741599;0;
255;2021-01-15T16:18:22.736299+0100;000111000001;7.88;9;8;21;70;998;;0;0.6113033449;0;0;0;0;0.3102652826;0.05997693195;0.0184544406;0;
256;2021-01-15T16:18:22.769616+0100;000101000001;6.65;9;8;21;70;998;;0;0.6113033449;0;0;0;0;0.3102652826;0.05997693195;0.0184544406;0;
257;2021-01-15T16:18:22.802932+0100;000101000001;6.81;9;8;21;70;998;;0;0.6063084112;0;0;0;0;0.3142523364;0.06074766355;0.01869158879;0;
258;2021-01-15T16:18:22.836249+0100;000101000001;6.32;9;8;21;0;998;;0;0.3643564356;0;0;0;0;0.5326732673;0.102970297;0;0;
259;2021-01-15T16:18:22.869565+0100;000101000001;5.98;9;8;21;0;998;;0;0.3643564356;0;0;0;0;0.5326732673;0.102970297;0;0;
260;2021-01-15T16:18:22.902882+0100;000101000001;6.45;9;8;21;0;998;;0;0.3643564356;0;0;0;0;0.5326732673;0.102970297;0;0;
261;2021-01-15T16:18:22.936198+0100;000101000001;5.99;9;8;21;0;998;;0;0.4035087719;0;0;0;0;0.5899122807;0.006578947368;0;0;
262;2021-01-15T16:18:22.969515+0100;000101000001;5.51;9;8;21;70;998;;0;0.570977918;0;0;0;0;0.4242902208;0.004731861199;0;0;
263;2021-01-15T16:18:23.002831+0100;000101000001;5.6;9;8;21;70;998;;0;0.7896311067;0;0;0;0;0.2073778664;0.002991026919;0;0;
264;2021-01-15T16:18:23.036148+0100;000101000001;3.89;9;8;21;70;998;;0;0.8484546361;0;0;0;0;0.148554337;0.002991026919;0;0;
265;2021-01-15T16:18:23.069464+0100;000101000001;3.17;9;8;21;70;998;;0;0.8673978066;0;0;0;0;0.1296111665;0.002991026919;0;0;
266;2021-01-15T16:18:23.102781+0100;000101000001;3.26;9;8;21;70;998;;0;0.8746238716;0;0;0;0;0.1223671013;0.003009027081;0;0;
267;2021-01-15T16:18:23.136097+0100;000101000001;3.13;9;8;21;70;998;;0;0.8728728729;0;0;0;0;0.1211211211;0.003003003003;0.003003003003;0;
268;2021-01-15T16:18:23.169414+0100;000101000001;3.07;9;8;21;70;998;;0;0.872;0;0;0;0;0.121;0.003;0.004;0;
269;2021-01-15T16:18:23.202730+0100;000101000001;3.08;9;8;21;70;998;;0;0.872;0;0;0;0;0.121;0.003;0.004;0;
270;2021-01-15T16:18:23.236047+0100;000101000001;3.03;9;8;21;70;998;;0;0.872;0;0;0;0;0.121;0.003;0.004;0;
271;2021-01-15T16:18:23.269363+0100;000101000001;2.89;9;8;21;70;998;;0;0.8687374749;0;0;0;0;0.120240481;0.003006012024;0.008016032064;0;
272;2021-01-15T16:18:23.302680+0100;000101000001;2.98;9;8;21;70;998;;0;0.9362850972;0;0;0;0;0.04103671706;0.003239740821;0.01943844492;0;
273;2021-01-15T16:18:23.335996+0100;000101000001;2.92;9;8;21;70;998;;0;0.9266450917;0;0;0;0;0.02804746494;0.003236245955;0.04207119741;0;
274;2021-01-15T16:18:23.369313+0100;000101000001;2.72;9;8;21;70;998;;0;0.8588621444;0;0;0;0;0.0284463895;0.003282275711;0.1094091904;0;
275;2021-01-15T16:18:23.402629+0100;000101000001;2.78;9;8;21;70;998;;0;0.8112058465;0;0;0;0;0.03166869671;0.00365408039;0.1534713764;0;
276;2021-01-15T16:18:23.435946+0100;000101000001;2.9;9;8;21;70;998;;0;0.7994825356;0;0;0;0;0.03363518758;0.003880983182;0.1630012937;0;
277;2021-01-15T16:18:23.469262+0100;000101000001;2.89;9;8;21;70;998;;0;0.7994825356;0;0;0;0;0.03363518758;0.003880983182;0.1630012937;0;
278;2021-01-15T16:18:23.502579+0100;000101000001;2.9;9;8;21;70;998;;0;0.8753541076;0;0;0;0;0.03682719547;0.004249291785;0.0835694051;0;
279;2021-01-15T16:18:23.535895+0100;000101000001;2.82;9;8;21;70;998;;0;0.8753541076;0;0;0;0;0.03682719547;0.004249291785;0.0835694051;0;
280;2021-01-15T16:18:23.569212+0100;000101000001;3;9;8;21;70;998;;0;0.8815977175;0;0;0;0;0.02995720399;0.004279600571;0.08416547789;0;
281;2021-01-15T16:18:23.602528+0100;000101000001;3.25;9;8;21;70;998;;0;0.8815977175;0;0;0;0;0.02995720399;0.004279600571;0.08416547789;0;
282;2021-01-15T16:18:23.635845+0100;000101000001;3.2;9;8;21;70;998;;0;0.8728813559;0;0;0;0;0.02966101695;0.004237288136;0.09322033898;0;
283;2021-01-15T16:18:23.669161+0100;000101000001;2.95;9;8;21;70;998;;0;0.756462585;0;0;0;0;0.02585034014;0.004081632653;0.2136054422;0;
284;2021-01-15T16:18:23.702478+0100;000101000001;2.84;9;8;21;70;998;;0;0.6422976501;0;0;0;0;0.02219321149;0.003916449086;0.3315926893;0;
285;2021-01-15T16:18:23.735794+0100;000101000001;3.02;9;8;21;70;998;;0;0.640625;0;0;0;0;0.02083333333;0.00390625;0.3346354167;0;
286;2021-01-15T16:18:23.769111+0100;000101000001;3.14;9;8;21;70;998;;0;0.640625;0;0;0;0;0.02083333333;0.00390625;0.3346354167;0;
287;2021-01-15T16:18:23.802427+0100;000101000001;3.37;9;8;21;70;998;;0;0.640625;0;0;0;0;0.02083333333;0.00390625;0.3346354167;0;
288;2021-01-15T16:18:23.835744+0100;000101000001;3.44;9;8;21;70;998;;0;0.6079545455;0;0;0;0;0.02272727273;0.004261363636;0.3650568182;0;
289;2021-01-15T16:18:23.869060+0100;000101000001;3.38;9;8;21;160;998;;0;0.4155455904;0;0;0;0;0.02391629297;0.004484304933;0.5560538117;0;
290;2021-01-15T16:18:23.902377+0100;000101000001;3.35;9;8;21;160;998;;0;0.3447802198;0;0;0;0;0.02197802198;0.004120879121;0.6291208791;0;
291;2021-01-15T16:18:23.935693+0100;000101000001;3.14;9;8;21;160;998;;0;0.2984542212;0;0;0;0;0.01902497027;0.003567181926;0.6789536266;0;
292;2021-01-15T16:18:23.969010+0100;000101000001;3.03;9;8;21;160;998;;0;0.2905092593;0;0;0;0;0.01851851852;0.003472222222;0.6875;0;
293;2021-01-15T16:18:24.002326+0100;000101000001;3.09;9;8;21;160;998;;0;0.2717023675;0;0;0;0;0.01803833145;0.003382187148;0.7068771139;0;
294;2021-01-15T16:18:24.035643+0100;000101000001;3.15;9;8;21;160;998;;0;0.1474703983;0;0;0;0;0.01722282024;0.003229278794;0.8320775027;0;
295;2021-01-15T16:18:24.068959+0100;000101000001;2.94;9;8;21;160;998;;0;0.1395112016;0;0;0;0;0.01629327902;0.003054989817;0.8411405295;0;
296;2021-01-15T16:18:24.102276+0100;000101000001;3.34;9;8;21;160;998;;0;0.1052104208;0;0;0;0;0.01603206413;0.003006012024;0.875751503;0;
297;2021-01-15T16:18:24.135592+0100;000101000001;3.33;9;8;21;160;998;;0;0.1051051051;0;0;0;0;0.01101101101;0.003003003003;0.8808808809;0;
298;2021-01-15T16:18:24.168909+0100;000101000001;3.24;9;8;21;160;998;;0;0.08066083576;0;0;0;0;0.004859086492;0.002915451895;0.9115646259;0;
299;2021-01-15T16:18:24.202225+0100;000101000001;2.54;9;8;21;160;998;;0;0.08073929961;0;0;0;0;0.003891050584;0.002918287938;0.9124513619;0;
300;2021-01-15T16:18:24.235542+0100;000101000001;2.63;9;8;21;160;998;;0;0.08073929961;0;0;0;0;0.003891050584;0.002918287938;0.9124513619;0;
301;2021-01-15T16:18:24.268858+0100;000101000001;2.65;9;8;21;160;998;;0;0.08291708292;0;0;0;0;0.002997002997;0.002997002997;0.9110889111;0;
302;2021-01-15T16:18:24.302175+0100;000101000001;2.8;9;8;21;160;998;;0;0.1127744511;0;0;0;0;0.002994011976;0.002994011976;0.881237525;0;
303;2021-01-15T16:18:24.335491+0100;000101000001;2.69;9;8;21;160;998;;0;0.1848151848;0;0;0;0;0.002997002997;0.002997002997;0.8091908092;0;
304;2021-01-15T16:18:24.368808+0100;000101000001;2.74;9;8;21;160;998;;0;0.2724550898;0;0;0;0;0.002994011976;0.002994011976;0.7215568862;0;
305;2021-01-15T16:18:24.402124+0100;000101000001;2.8;9;8;21;70;998;;0;0.5584415584;0;0;0;0;0.002997002997;0.002997002997;0.4355644356;0;
306;2021-01-15T16:18:24.435441+0100;000101000001;2.93;9;8;21;70;998;;0;0.8552894212;0;0;0;0;0.002994011976;0.002994011976;0.1387225549;0;
307;2021-01-15T16:18:24.468757+0100;000101000001;3.01;9;8;21;70;998;;0;0.9351297405;0;0;0;0;0.000998003992;0.002994011976;0.06087824351;0;
308;2021-01-15T16:18:24.502074+0100;000101000001;3.11;9;8;21;70;998;;0;0.9790836653;0;0;0;0;0.0009960159363;0.002988047809;0.01693227092;0;
309;2021-01-15T16:18:24.535390+0100;000101000001;3.21;9;8;21;70;998;;0;0.9920318725;0;0;0;0;0.0009960159363;0.002988047809;0.003984063745;0;
310;2021-01-15T16:18:24.568707+0100;000101000001;3.52;9;8;21;70;998;;0;0.9950199203;0;0;0;0;0.0009960159363;0.002988047809;0.0009960159363;0;
311;2021-01-15T16:18:24.602023+0100;000101000001;3.9;9;8;21;70;998;;0;0.9950199203;0;0;0;0;0.0009960159363;0.002988047809;0.0009960159363;0;
312;2021-01-15T16:18:24.635340+0100;000001000001;3.65;9;8;21;70;998;;0;0.9960159363;0;0;0;0;0.0009960159363;0.002988047809;0;0;
313;2021-01-15T16:18:24.668656+0100;000001000001;3.62;9;8;21;70;998;;0;0.9960159363;0;0;0;0;0.0009960159363;0.002988047809;0;0;
314;2021-01-15T16:18:24.701973+0100;000001000001;3.85;9;8;21;70;998;;0;0.9960159363;0;0;0;0;0.0009960159363;0.002988047809;0;0;
315;2021-01-15T16:18:24.735289+0100;000001000001;3.84;9;8;21;70;998;;0;0.9960159363;0;0;0;0;0.0009960159363;0.002988047809;0;0;
316;2021-01-15T16:18:24.768606+0100;000001000001;3.64;9;8;21;70;998;;0;0.9960159363;0;0;0;0;0.0009960159363;0.002988047809;0;0;
317;2021-01-15T16:18:24.801922+0100;000001000001;3.5;9;8;21;70;998;;0;0.9960159363;0;0;0;0;0.0009960159363;0.002988047809;0;0;
318;2021-01-15T16:18:24.835239+0100;000001000001;3.53;9;8;21;70;998;;0;0.9960159363;0;0;0;0;0.0009960159363;0.002988047809;0;0;
319;2021-01-15T16:18:24.868555+0100;000001000001;3.44;9;8;21;70;998;;0;0.9960159363;0;0;0;0;0.0009960159363;0.002988047809;0;0;
320;2021-01-15T16:18:24.901872+0100;000001000001;3.36;9;8;21;70;998;;0;0.9960159363;0;0;0;0;0.0009960159363;0.002988047809;0;0;
321;2021-01-15T16:18:24.935188+0100;000001000001;3.31;9;8;21;70;998;;0;0.9960159363;0;0;0;0;0.0009960159363;0.002988047809;0;0;
322;2021-01-15T16:18:24.968505+0100;000001000001;3.3;9;8;21;70;998;;0;0.9960159363;0;0;0;0;0.0009960159363;0.002988047809;0;0;
323;2021-01-15T16:18:25.001821+0100;000001000001;3.37;9;8;21;70;998;;0;0.9960159363;0;0;0;0;0.0009960159363;0.002988047809;0;0;
324;2021-01-15T16:18:25.035138+0100;000001000001;3.5;9;8;21;70;998;;0;0.9960159363;0;0;0;0;0.0009960159363;0.002988047809;0;0;
325;2021-01-15T16:18:25.068454+0100;000001000001;3.09;9;8;21;70;998;;0;0.9960159363;0;0;0;0;0.0009960159363;0.002988047809;0;0;
326;2021-01-15T16:18:25.101771+0100;000001000001;2.99;9;8;21;70;998;;0;0.9960159363;0;0;0;0;0.0009960159363;0.002988047809;0;0;
327;2021-01-15T16:18:25.135087+0100;000001000001;2.69;9;8;21;70;998;;0;0.9930209372;0;0;0;0;0.0009970089731;0.002991026919;0.002991026919;0;
328;2021-01-15T16:18:25.168404+0100;000101000001;2.43;9;8;21;70;998;;0;0.9930209372;0;0;0;0;0.0009970089731;0.002991026919;0.002991026919;0;
329;2021-01-15T16:18:25.201720+0100;000101000001;2.74;9;8;21;70;998;;0;0.9930139721;0;0;0;0;0.000998003992;0.002994011976;0.002994011976;0;
330;2021-01-15T16:18:25.235037+0100;000101000001;2.91;9;8;21;70;998;;0;0.9930139721;0;0;0;0;0.000998003992;0.002994011976;0.002994011976;0;
331;2021-01-15T16:18:25.268353+0100;000101000001;3.07;9;8;21;70;998;;0;0.9820359281;0;0;0;0;0.000998003992;0.002994011976;0.01397205589;0;
332;2021-01-15T16:18:25.301670+0100;000101000001;3.02;9;8;21;70;998;;0;0.8848848849;0;0;0;0;0.001001001001;0.003003003003;0.1111111111;0;
333;2021-01-15T16:18:25.334986+0100;000101000001;2.93;9;8;21;70;998;;0;0.8608608609;0;0;0;0;0.001001001001;0.003003003003;0.1351351351;0;
334;2021-01-15T16:18:25.368303+0100;000101000001;2.64;9;8;21;70;998;;0;0.7546983185;0;0;0;0;0.0009891196835;0.00296735905;0.2413452028;0;
335;2021-01-15T16:18:25.401619+0100;000101000001;2.32;9;8;21;70;998;;0;0.7546983185;0;0;0;0;0.0009891196835;0.00296735905;0.2413452028;0;
336;2021-01-15T16:18:25.434936+0100;000101000001;2.43;9;8;21;70;998;;0;0.7546983185;0;0;0;0;0.0009891196835;0.00296735905;0.2413452028;0;
337;2021-01-15T16:18:25.468252+0100;000101000001;2.78;9;8;21;70;998;;0;0.763;0;0;0;0;0.001;0.003;0.233;0;
338;2021-01-15T16:18:25.501569+0100;000101000001;2.85;9;8;21;70;998;;0;0.893;0;0;0;0;0.001;0.003;0.103;0;
339;2021-01-15T16:18:25.534885+0100;000101000001;2.32;9;8;21;70;998;;0;0.987;0;0;0;0;0.001;0.001;0.011;0;
340;2021-01-15T16:18:25.568202+0100;000101000001;2.21;9;8;21;70;998;;0;0.998;0;0;0;0;0.001;0;0.001;0;
341;2021-01-15T16:18:25.601518+0100;000101000001;2.3;9;8;21;70;998;;0;0.998;0;0;0;0;0.001;0;0.001;0;
342;2021-01-15T16:18:25.634835+0100;000101000001;2.6;9;8;21;70;998;;0;0.999;0;0;0;0;0.001;0;0;0;
343;2021-01-15T16:18:25.668151+0100;000101000001;2.76;9;8;21;70;998;;0;0.999;0;0;0;0;0.001;0;0;0;
344;2021-01-15T16:18:25.701468+0100;000101000001;3;9;8;21;70;998;;0;0.999;0;0;0;0;0.001;0;0;0;
345;2021-01-15T16:18:25.734784+0100;000101000001;3.08;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
346;2021-01-15T16:18:25.768101+0100;000101000001;3.04;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
347;2021-01-15T16:18:25.801417+0100;000101000001;2.92;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
348;2021-01-15T16:18:25.834734+0100;000101000001;3.03;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
349;2021-01-15T16:18:25.868050+0100;000101000001;3.29;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
350;2021-01-15T16:18:25.901367+0100;000101000001;3.64;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
351;2021-01-15T16:18:25.934683+0100;000101000001;3.73;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
352;2021-01-15T16:18:25.968000+0100;000101000001;3.78;9;8;21;70;998;;0;1;0;0;0;0;0;0;0;0;
353;2021-01-15T16:18:26.001316+0100;000001000001;3.88;9;8;21;70;998;;0;0.982;0;0;0;0;0;0;0.018;0;
