Framenr;FrameTime;FilterVersion;FtEvElongation;FtEvVelocity;FtEvASM1;FtEvASM2;FtEvASM3;FtEvDudani1;FtEvDudani3;FtEvDudani4;FtEvDudani5;FtEvDudani6;FtEvDudani7;FtEvBending;FtFlow50FwHead1Mean;FtFlow50FwHead1Abs;FtFlow50FwHead1Std;FtFlow50FwHead1Meand;FtFlow50FwHead1AbsMeand;FtFlow50FwHead1Zerocross;FtFlow50FwHead2Mean;FtFlow50FwHead2Abs;FtFlow50FwHead2Std;FtFlow50FwHead2Meand;FtFlow50FwHead2AbsMeand;FtFlow50FwHead2Zerocross;FtFlow50FwButtMean;FtFlow50FwButtAbs;FtFlow50FwButtStd;FtFlow50FwButtMeand;FtFlow50FwButtAbsMeand;FtFlow50FwButtZerocross;FtFlow50SwHeadMean;FtFlow50SwHeadAbs;FtFlow50SwHeadStd;FtFlow50SwHeadMeand;FtFlow50SwHeadAbsMeand;FtFlow50SwHeadZerocross;FtFlow50SwMiddleMean;FtFlow50SwMiddleAbs;FtFlow50SwMiddleStd;FtFlow50SwMiddleMeand;FtFlow50SwMiddleAbsMeand;FtFlow50SwMiddleZerocross;FtFlow50SwButtMean;FtFlow50SwButtAbs;FtFlow50SwButtStd;FtFlow50SwButtMeand;FtFlow50SwButtAbsMeand;FtFlow50SwButtZerocross;FtFlow20FwHead1Mean;FtFlow20FwHead1Abs;FtFlow20FwHead1Std;FtFlow20FwHead1Meand;FtFlow20FwHead1AbsMeand;FtFlow20FwHead1Zerocross;FtFlow20FwHead2Mean;FtFlow20FwHead2Abs;FtFlow20FwHead2Std;FtFlow20FwHead2Meand;FtFlow20FwHead2AbsMeand;FtFlow20FwHead2Zerocross;FtFlow20FwButtMean;FtFlow20FwButtAbs;FtFlow20FwButtStd;FtFlow20FwButtMeand;FtFlow20FwButtAbsMeand;FtFlow20FwButtZerocross;FtFlow20SwHeadMean;FtFlow20SwHeadAbs;FtFlow20SwHeadStd;FtFlow20SwHeadMeand;FtFlow20SwHeadAbsMeand;FtFlow20SwHeadZerocross;FtFlow20SwMiddleMean;FtFlow20SwMiddleAbs;FtFlow20SwMiddleStd;FtFlow20SwMiddleMeand;FtFlow20SwMiddleAbsMeand;FtFlow20SwMiddleZerocross;FtFlow20SwButtMean;FtFlow20SwButtAbs;FtFlow20SwButtStd;FtFlow20SwButtMeand;FtFlow20SwButtAbsMeand;FtFlow20SwButtZerocross;FtFlow10FwHead1Mean;FtFlow10FwHead1Abs;FtFlow10FwHead1Std;FtFlow10FwHead1Meand;FtFlow10FwHead1AbsMeand;FtFlow10FwHead1Zerocross;FtFlow10FwHead2Mean;FtFlow10FwHead2Abs;FtFlow10FwHead2Std;FtFlow10FwHead2Meand;FtFlow10FwHead2AbsMeand;FtFlow10FwHead2Zerocross;FtFlow10FwButtMean;FtFlow10FwButtAbs;FtFlow10FwButtStd;FtFlow10FwButtMeand;FtFlow10FwButtAbsMeand;FtFlow10FwButtZerocross;FtFlow10SwHeadMean;FtFlow10SwHeadAbs;FtFlow10SwHeadStd;FtFlow10SwHeadMeand;FtFlow10SwHeadAbsMeand;FtFlow10SwHeadZerocross;FtFlow10SwMiddleMean;FtFlow10SwMiddleAbs;FtFlow10SwMiddleStd;FtFlow10SwMiddleMeand;FtFlow10SwMiddleAbsMeand;FtFlow10SwMiddleZerocross;FtFlow10SwButtMean;FtFlow10SwButtAbs;FtFlow10SwButtStd;FtFlow10SwButtMeand;FtFlow10SwButtAbsMeand;FtFlow10SwButtZerocross;FtFlowEnergyHead;FtFlowEnergyMiddle;FtFlowEnergyButt;FtFlowFwHead1MeanPos;FtFlowFwHead1MeanNeg;FtFlowFwHead1Range;FtFlowFwHead2MeanPos;FtFlowFwHead2MeanNeg;FtFlowFwHead2Range;FtFlowFwButtMeanPos;FtFlowFwButtMeanNeg;FtFlowFwButtRange;FtFlowSwHeadMeanPos;FtFlowSwHeadMeanNeg;FtFlowSwHeadRange;FtFlowSwMiddleMeanPos;FtFlowSwMiddleMeanNeg;FtFlowSwMiddleRange;FtFlowSwButtMeanPos;FtFlowSwButtMeanNeg;FtFlowSwButtRange;FtFlowCorrelation;FtFlowPeriodicityFwHead1_2_0;FtFlowPeriodicityFwHead1_2_5;FtFlowPeriodicityFwHead1_3_0;FtFlowPeriodicityFwHead1_3_5;FtFlowPeriodicityFwHead2_2_0;FtFlowPeriodicityFwHead2_2_5;FtFlowPeriodicityFwHead2_3_0;FtFlowPeriodicityFwHead2_3_5;FtFlowPeriodicityFwButt_2_0;FtFlowPeriodicityFwButt_2_5;FtFlowPeriodicityFwButt_3_0;FtFlowPeriodicityFwButt_3_5;FtFlowPeriodicitySwHead_2_0;FtFlowPeriodicitySwHead_2_5;FtFlowPeriodicitySwHead_3_0;FtFlowPeriodicitySwHead_3_5;FtFlowPeriodicitySwMiddle_2_0;FtFlowPeriodicitySwMiddle_2_5;FtFlowPeriodicitySwMiddle_3_0;FtFlowPeriodicitySwMiddle_3_5;FtFlowPeriodicitySwButt_2_0;FtFlowPeriodicitySwButt_2_5;FtFlowPeriodicitySwButt_3_0;FtFlowPeriodicitySwButt_3_5;FtFlowCorrelationJumpTemplates;FtEvArea;FtEvZnDistWallN;FtEvZnDistWallC;FtEvZnDistWallT;FtEvZnDistFeederN;FtEvZnDistNippleN;
697;2021-01-15T16:18:37.462192+0100;1;1.060683757;0.2377314441;0.1061048349;-0.1422861398;0.09904162256;0.4852702245;0.06714052171;0.01961403529;0.0007013747852;0.01313408245;0.0001212319591;0.1354386982;-15.16154704;54.91884058;72.31577418;1.391479896;42.87777679;11;-6.242128809;32.72762269;45.47915541;0.3588862813;22.44143412;11;-6.380058098;21.79391919;30.15969869;-0.1392530708;13.1501611;22;1.555608276;42.63880622;61.85777324;-0.9672976732;20.2901183;11;-2.081780132;23.51956936;34.23104118;-0.6383216815;8.97782948;6;-2.921105952;10.33783391;13.56974136;0.3857764874;6.284982621;13;-8.307135985;81.95463495;101.7520689;6.255250102;60.59741883;5;3.311463601;48.52827178;62.38708327;2.172178642;33.20009012;4;-11.94970049;32.99272276;38.06073095;1.603066963;17.25437013;7;35.34028096;56.16063668;64.55529504;4.02082039;24.31076446;3;6.829829432;28.15084341;33.71473166;2.728370635;10.72952981;2;-8.262139504;16.63508868;17.82053319;-0.3454519744;7.718209927;4;-32.26417098;109.9952953;124.2415761;-6.633342743;64.33970885;2;14.18549854;62.27352739;76.21704013;-1.388981212;37.41768542;2;1.143301156;34.53242014;41.65134731;-2.869016994;21.33453855;2;52.93357907;70.10021075;67.48271318;-13.70147163;21.67616979;1;27.76413049;32.26404633;26.52215169;-5.250816865;10.37964647;1;-2.950690511;19.20481365;22.12890968;1.727077831;9.332539992;2;167.9398218;130.5565301;39.89499196;33.16293555;0;21.73615074;75.06934632;0;26.31924057;27.24922996;10.97707899;78.05702972;36.24770991;0;15.54962921;54.30458396;0;28.83898926;28.64108859;0;7.386798859;0.5470042463;0.0777034482;0.007900276146;0.09970276285;0.1218192008;0.06999672579;0.1205945014;0.08719627361;0.1084251762;0.1095688243;0.1618461883;0.05353183969;0.08922959547;0.03115277055;0.06203943456;0.03798675002;0.06128664868;0.07740015301;0.1033739899;0.07308962121;0.04441233318;0.05347492881;0.0992292768;0.06255506146;0.06521204998;1;1.299620643;NaN;NaN;NaN;NaN;NaN;
698;2021-01-15T16:18:37.495509+0100;1;1.008405723;-0.5389233791;0.1210234441;-0.07824689651;0.09793536996;0.4718195709;0.05975962754;0.01625133128;0.0005017206002;0.01054346114;6.905768564e-05;0.1223941484;-14.69601575;55.06271708;72.43965451;1.664961104;42.60429559;11;-5.857004401;32.88189436;45.57180837;1.182151874;21.62865558;11;-6.633289726;21.54068756;29.99477144;-0.1939745151;13.20488254;22;0.9810867006;42.06428464;61.60821188;-0.2664203381;20.47856664;12;-2.849544794;22.89450114;33.7389501;-0.8116799199;9.104705308;7;-2.864552446;10.29800502;13.57246243;0.1923905308;6.478368577;13;-4.772902543;80.14932717;101.1056361;-5.274244143;53.19705573;4;6.287404457;46.50501008;60.97512467;-2.651919199;28.37599228;4;-10.74684042;31.99013744;37.96962584;0.03372820564;16.08931216;6;38.81977133;53.40839947;60.48932314;0.5369592128;22.06548175;3;9.136322319;25.84554478;30.97239379;1.628028258;9.629187428;2;-8.276626218;16.6683092;17.82850307;0.1686461931;7.432488646;4;-32.09681647;109.8279408;124.2324284;-0.9177138589;70.05533773;2;13.78431058;62.64319379;76.29323757;-2.54594248;36.26072415;1;-0.08629750063;35.40386687;41.85371543;-3.453068647;20.75048689;2;40.71860618;64.59355255;69.91244018;-15.47545567;20.44849756;1;23.69115248;31.79319586;29.87580384;-5.267800938;10.39663055;1;-0.8041326798;17.41885368;20.86105513;1.895562259;9.50102442;3;175.0436912;114.1642075;38.36006427;0;99.47043199;12.35007477;10.03808817;39.4819257;110.4358673;38.64499656;5.07760032;64.46006775;7.494265097;4.18059299;32.87339783;42.96135868;0;55.04601669;24.44474655;0;22.26794052;0.009902580919;0.08695281896;0.009786163982;0.0999778761;0.1228881864;0.07728832645;0.129314747;0.0885585957;0.1073351588;0.110508253;0.1651450055;0.05221976311;0.08710500058;0.03155818233;0.06606000665;0.04290691906;0.06211199155;0.07897501726;0.1113772804;0.07889042643;0.04615419254;0.05157195874;0.1002542647;0.06573595438;0.06310565941;1;1.304845752;NaN;NaN;NaN;NaN;NaN;
699;2021-01-15T16:18:37.528825+0100;1;0.9169398247;-0.9211268611;0.01989281663;-0.08076513512;0.09148491991;0.4536935536;0.03590602629;0.008140421032;0.0001391646902;0.004979862696;-1.490768163e-06;0.07579373919;-14.32099749;54.68769883;72.16324641;0.07222277431;43.58161191;12;-5.048029687;32.32705467;45.17020908;0.6502171361;21.92428844;12;-6.831948892;21.2925665;29.85942887;-0.1844660832;13.19537411;22;0.835557162;41.91875511;61.55269153;0.1886019242;20.43591025;12;-3.51942767;22.4000736;33.34455532;-0.4507080084;8.835515999;7;-2.803676331;10.24731825;13.56075201;-0.05181708578;6.404673128;14;-11.21285233;74.70852376;96.01652768;-4.321805788;52.24461738;5;3.467825419;43.82660615;59.23578438;-2.291033227;28.0151063;4;-9.931209146;30.39343057;37.09527106;0.08071121962;16.04232915;6;39.28733677;52.9381669;60.09564591;-0.6536937797;21.54424025;2;11.07362091;23.91781006;28.5984904;1.083647015;9.165268719;2;-7.868556185;16.29323288;17.82533729;0.6876022945;7.209529916;4;-27.38530082;109.9563267;125.4084362;-0.03163771196;70.94141388;2;12.10784761;63.11905294;76.75156996;-5.731122624;33.77606808;1;-1.647496778;34.71798763;40.80817073;-4.446233143;19.7573224;1;29.33442751;56.01534894;66.76506096;-14.89606593;21.0278873;1;20.71377977;32.09047779;32.06615633;-5.774169575;9.89026191;1;0.8214821471;15.92441621;19.68944916;1.373694685;9.140775502;3;203.078735;98.97122707;37.60906318;0;200.1594966;51.58576965;0;82.5393858;173.6988678;30.8799276;0;64.67734528;21.56328527;19.02673831;95.18217468;37.4970096;0;68.45443726;10.13941605;0.7934622566;24.5830307;0.9709165826;0.09523398751;0.01134612555;0.1028083869;0.1248309417;0.08362862466;0.1382527329;0.09165649519;0.1073474836;0.1120327367;0.1687444318;0.05198680856;0.08576620416;0.03220130408;0.06937342675;0.04662431317;0.06319940242;0.07970935291;0.1204414898;0.08442586621;0.04733009633;0.04990339849;0.1019089338;0.06979110414;0.06111539848;1;1.2064276;NaN;NaN;NaN;NaN;NaN;
700;2021-01-15T16:18:37.562142+0100;1;0.8169271977;-0.8100868357;0.002747165685;0.0627888383;0.0994592881;0.4390931491;0.02196364339;0.003663119874;3.2463126e-05;0.001977726129;-5.072748225e-06;0.01223031948;-14.20826392;54.57496525;72.09668826;-0.8897706856;42.61961845;12;-4.526627901;31.82141808;44.84483426;-0.04689557775;21.72769989;12;-6.910709685;20.81612459;29.5226906;0.06506974111;12.94583829;21;1.032332084;42.11553003;61.62893372;0.04352798502;20.29083631;12;-3.738990619;22.18056468;33.2199228;-0.08901960466;8.919835243;8;-2.777709764;10.22878172;13.55518742;-0.02562661898;6.430863595;14;-15.77007791;71.97202729;93.77828153;-1.151192914;49.0740045;5;0.4908140088;41.62680088;57.98206582;-0.8173485839;26.54142166;5;-8.769374877;28.71063907;35.78891749;0.4002149416;16.36183287;6;38.52083913;52.55081832;60.52491425;-3.746594408;19.01085516;3;12.29431341;22.94528345;27.33266048;-0.5642087226;7.517412981;2;-7.102145249;15.565659;17.69802457;0.7227970025;7.244724624;4;-27.85987098;109.4817566;125.1991743;-6.659562198;65.25703257;2;7.627383078;62.21918233;76.98520424;-10.56168868;28.94550202;1;-3.410210697;32.86000449;39.29648806;-2.496366761;21.70718878;1;17.65520345;44.74441122;56.6689912;-11.08131543;20.26980066;2;16.50793618;30.8101998;33.47272624;-6.433503584;9.230927901;1;1.491971447;15.25392691;19.18852537;0.4800604094;9.707011998;4;211.4506058;80.82471206;40.79185257;0;209.8617612;25.87571716;3.943853311;77.20968735;196.6867065;14.45165133;25.70126263;53.65486145;3.727167204;25.36270759;63.94877625;21.73859652;8.76297458;37.81943893;13.89619891;24.46857258;55.07182693;0.938268968;0.1023449139;0.01330585235;0.1036983836;0.1244269478;0.08890412906;0.1466790592;0.09217751585;0.1057818079;0.1128692932;0.1727492616;0.05216315799;0.08758820281;0.0329611147;0.072079705;0.04867444206;0.06540766504;0.0795614426;0.1309936805;0.09061706053;0.05175326085;0.04989590293;0.1041926629;0.07539407204;0.05956718271;1;1.189535466;NaN;NaN;NaN;NaN;NaN;
701;2021-01-15T16:18:37.595458+0100;1;0.7390375716;-0.5897860082;0.04671499054;0.1484322348;0.07082494574;0.4300758737;0.01227319577;0.001470606704;6.058928048e-06;0.0006976039966;-1.524391999e-06;0.007845635126;-14.59211844;54.95881978;72.09126889;-0.5499949374;42.9593942;11;-4.504068446;31.80519248;44.84456578;-0.02412616701;21.7504693;12;-6.961684326;20.86583828;29.51700309;0.02081368434;12.99009435;22;1.099390975;42.18258892;61.66165048;0.07733438177;20.3246427;12;-3.856810695;22.0627446;33.15879256;-0.08917814089;8.919993779;8;-2.837050853;10.16944063;13.5255639;0.1001519591;6.305085017;13;-16.75244782;72.66154211;93.69643311;1.203801072;46.84523238;4;-0.05459944552;41.45185524;57.97003696;1.272366897;25.00486071;4;-7.735594855;27.07699144;34.49924179;0.6441520193;16.11789579;6;35.37215047;49.48807054;60.39037385;-4.261911765;18.4955378;3;12.2639558;22.18804378;26.9801507;-1.044202159;7.037419545;2;-6.462801114;14.95144484;17.60139559;1.010926949;6.991446695;4;-34.57082766;102.7707999;120.3512113;-14.16772253;58.97651464;2;-0.5707768124;56.06513653;73.23967971;-13.20294432;26.30424638;1;-6.350749549;30.28306562;35.85788653;-1.696620941;20.90744296;1;7.284622353;34.5217858;45.89760047;-8.595442035;17.78392727;2;11.88503288;28.09600883;33.17047751;-4.857395519;9.224329168;1;0.9786137202;15.58930816;19.45222832;-1.735044127;10.05167354;4;185.5008822;67.39390389;44.86063217;0;165.3472231;20.90541077;0;47.70776709;136.5716248;0;39.20716184;39.13232422;0;29.79520051;26.48858643;1.890588284;12.74961141;22.89640045;9.289614725;28.78725918;62.61698914;0.9793579404;0.1081755822;0.01469402586;0.1038162778;0.1253226884;0.09308383356;0.1563271128;0.09208472815;0.106195308;0.1133722086;0.1774788272;0.05396525772;0.088673355;0.03361927875;0.07456457991;0.05174556094;0.06972588294;0.0784399487;0.1423886428;0.09754162376;0.05460723527;0.04964644558;0.1068012053;0.08018274797;0.05698270141;1;1.193901653;NaN;NaN;NaN;NaN;NaN;
702;2021-01-15T16:18:37.628775+0100;1;0.731558414;-0.3525482929;-0.0467161198;0.1540717239;0.08036909807;0.430428984;0.01470488171;0.001948348318;9.543665351e-06;0.0008445936957;-4.204340983e-06;0.1204874034;-14.37741714;55.17352108;72.17486353;0.2361556878;43.71808902;12;-4.225907058;31.76746176;44.86555567;0.07232505891;21.84692053;13;-6.840090368;20.78312382;29.53011599;0.06090636274;13.03018702;22;1.217175856;42.3003738;61.71609708;0.4994080693;20.04210495;12;-4.018130223;21.94515272;33.11621932;-0.1070640198;8.937879658;8;-2.91097477;10.24684342;13.54853906;-0.2024767843;6.447071492;13;-15.66597561;71.5750699;93.4799769;2.517513814;45.53151964;4;1.11857681;40.34759393;57.58113333;2.692289225;23.59169993;4;-6.172867276;25.51426386;33.15643781;1.413111428;15.34893638;6;31.71106258;45.82698265;59.15095163;-5.975060608;16.78238896;4;11.65843012;21.26724574;26.62311187;-1.300004625;6.781617079;2;-5.473956737;13.99731043;17.22900312;1.239616588;6.897258533;5;-45.19829247;92.14333509;105.9153023;-7.566774368;58.18998666;2;-11.35546618;46.34062262;61.7866306;-11.32990291;26.42174608;1;-9.198987206;27.76857903;31.37524516;-4.001634771;18.60242913;1;0.2743237503;27.5114872;36.39506972;-6.572438804;18.40410402;2;7.709439769;25.14434579;31.8163379;-4.221473781;9.402255578;1;-0.7044342042;16.44791802;20.03977097;-3.493395193;8.336219782;3;139.1817421;64.83483136;45.96935156;0;111.4760273;13.08476257;0;56.56337049;68.11195374;0;36.03673248;16.71995926;0;37.87123362;16.51220322;0;13.68172596;17.94301605;1.764097313;16.33859776;35.88974762;0.9526759876;0.1125891205;0.01592684954;0.1042182567;0.1259641112;0.09609388328;0.1657998716;0.09238820339;0.1056962731;0.1134076239;0.1826376874;0.05459801421;0.08915211923;0.03394331976;0.07598898265;0.05637599895;0.07079690665;0.07639203308;0.1543159948;0.1037206804;0.05577496981;0.04918601287;0.1104951973;0.08676100334;0.05611914223;1;1.148736669;NaN;NaN;NaN;NaN;NaN;
703;2021-01-15T16:18:37.662091+0100;1;0.7140762588;-0.4030153792;-0.01660988664;0.1650371565;0.07145997556;0.4286540697;0.01449140169;0.00175704552;8.175806528e-06;0.0007387000031;-3.429703193e-06;0.09844262712;-13.13478666;56.41615156;73.18036567;0.9818855868;44.46381892;12;-4.131646504;32.16371897;45.03809397;-0.3494881786;21.8186323;13;-6.688797957;20.86440726;29.58740008;0.1636543122;13.13293497;22;1.577319936;42.67471959;61.88165077;0.5734481024;19.96806492;12;-4.1051123;21.92995592;33.09172511;-0.06922416667;8.900039805;8;-2.992622759;10.22314176;13.5201231;-0.09472555932;6.552353878;13;-14.22588949;70.13498378;92.74358169;-0.2881250381;44.8068688;4;3.216814835;38.3274602;56.18375625;1.087978278;22.43037261;4;-3.70467231;23.92912113;32.06772831;0.7683385248;14.70416348;7;26.61105276;40.72697283;55.6297231;-4.83231501;15.63964336;4;10.87120472;20.37404079;26.21526707;-1.369878559;6.711743145;2;-4.228876686;12.92365764;16.62050855;1.296798325;6.95444027;5;-50.59262937;86.7489982;98.08810191;3.427335392;50.79614587;2;-21.02655694;38.36253724;49.22481854;-8.522809722;23.61465289;1;-11.1727448;25.75283944;28.4870785;-0.9341812134;19.50450724;2;-5.496963174;21.74020027;25.4628283;-1.021148118;13.39358967;2;3.568245346;21.37690487;28.46027938;-4.517675725;9.106053634;1;-3.209031418;15.20778657;18.74598613;-3.248873965;8.58074101;3;91.32862344;65.57331366;43.75854054;0;37.73482513;3.688083649;0;29.89193598;18.98577499;0;41.64466324;19.15021515;0;40.2498881;2.291687012;0;21.61276521;19.85122299;3.894456935;9.253593378;24.00733948;0.542718429;0.1154616976;0.01652710259;0.1037278629;0.1258179715;0.09787084807;0.1751656221;0.09239193807;0.1034156929;0.1127216882;0.1880867113;0.05613562406;0.09060017317;0.03383086229;0.07664955543;0.05834697867;0.07040222156;0.07351407987;0.1662432161;0.1084594202;0.059948074;0.04854658507;0.1178320577;0.0922694542;0.05369216984;1;1.166630878;NaN;NaN;NaN;NaN;NaN;
704;2021-01-15T16:18:37.695408+0100;1;0.7272939642;-0.2007837975;0.0521059656;0.1490179647;0.04929972961;0.4294063188;0.01836200695;0.001934990363;1.102183762e-05;0.0008622618155;-3.39871039e-06;0.006720899674;-11.71079091;57.84014731;74.72254606;1.624701759;44.7425193;12;-4.135757913;32.4043528;45.23026632;-0.1119357135;21.95364199;14;-6.681466366;20.84388711;29.58987553;0.2140355767;13.08255371;21;2.868565764;43.96596542;62.74869904;1.52062252;20.85193614;12;-4.103025083;22.02750247;33.12053825;0.1352145035;8.910083814;7;-3.020118257;10.22944684;13.51454377;0.03981023017;6.50939835;12;-16.25420989;72.16330418;93.80983739;-2.728023322;46.23008459;4;3.449652675;38.50988911;56.40585792;-0.476753735;21.02925844;3;-2.407794316;22.8299924;31.17695762;0.06298934895;14.83416641;7;22.12063175;36.53049545;53.30286215;-5.946409371;15.31816298;5;9.961625837;19.49560343;26.00951472;-1.006108696;6.566038461;2;-3.038848154;11.90181083;15.86193825;0.8624946527;6.582840881;5;-51.62728166;85.7143459;97.23834026;11.31746587;42.9060154;1;-26.32965664;33.05943754;41.30596663;0.7857600992;18.64320868;2;-12.00794217;24.26366334;27.17276619;-4.503338034;16.78066479;2;-7.79035251;19.44681094;22.63446536;0.6469694051;11.72547215;2;-1.126911189;17.02368592;23.71437262;-4.263882355;9.137111685;1;-6.018896559;13.28160454;16.10391197;-2.87275808;8.682140432;3;55.02231955;62.26467197;38.58117096;29.03940949;0;24.66237068;7.56213907;28.16878878;54.45841217;0;37.23464661;12.90867615;0;16.8358504;32.27273178;0;19.64792786;11.29998207;1.416715446;6.927976374;15.9938364;0.1898049184;0.1168146755;0.01701013888;0.1054353181;0.1285714129;0.09875520105;0.1835632354;0.09381293143;0.1048350099;0.1117699929;0.193656464;0.05707657924;0.09097945603;0.0340263108;0.0770833874;0.0595394854;0.0711889014;0.06989903048;0.1783805202;0.1147558815;0.06374209737;0.04771266064;0.1258328712;0.09680235792;0.05343342803;1;1.196907881;NaN;NaN;NaN;NaN;NaN;
705;2021-01-15T16:18:37.728724+0100;1;0.7573498486;0.06138916878;0.05717743908;0.104773075;0.05768932721;0.4328709146;0.02287684202;0.002878566971;2.315289173e-05;0.001427321311;-3.099569977e-06;0.001172840977;-12.0163144;57.74240432;74.66432525;0.3040736732;46.06314738;12;-4.548567331;32.48733307;45.22877684;-0.4262292678;22.26793554;14;-6.557478207;20.76311118;29.59059386;0.1089404569;13.16131004;21;5.070241001;46.16186276;65.05759244;2.51771766;21.23197206;11;-3.548223327;22.5394144;33.45671186;0.8465160647;9.292701522;7;-3.153915444;10.36324403;13.59415468;-0.3465686481;6.793538056;12;-19.88897893;75.79807322;95.85545665;-6.330742338;44.87301283;3;1.801487333;39.46466661;57.35998426;-2.817859735;20.65870364;3;-1.768413045;21.26159458;29.61405956;-0.9540895897;14.55997257;7;17.75374795;32.16361165;48.96571572;-6.37362362;14.89094873;6;9.757418858;19.29139645;25.91460472;-1.324131383;6.248015774;2;-1.935477483;11.29999457;15.34455968;0.8375861101;6.557932338;5;-44.33722537;78.42428961;96.64490466;17.83638607;36.38709519;2;-25.16424248;31.58261482;40.95333507;5.823384849;13.60558393;1;-14.42553358;21.69865871;23.4795312;-5.229999716;16.64629589;3;-8.105219561;19.00289472;22.36369524;0.5296261961;11.84281536;1;-4.892446222;13.64812225;18.69405409;-3.864455413;8.737684743;1;-8.373130913;11.6277019;13.07370049;-0.9583407261;7.386626672;3;36.56686266;53.71091303;32.41425436;22.95083237;0;14.31730461;6.688686252;27.62172447;50.08930206;0;16.1155002;23.24045944;11.23736726;8.818984747;29.77080536;0;17.5533936;14.47163963;0;8.297927088;10.42189407;0.7764773986;0.1165898499;0.0175105066;0.1067778173;0.1276901707;0.09975012523;0.1925190978;0.09432051776;0.1021919712;0.1113721236;0.206633585;0.05898652231;0.09321929185;0.03748585262;0.07633499619;0.06215865854;0.07442258005;0.06762527743;0.189837515;0.1201796685;0.07001019106;0.049531642;0.1342023311;0.1023775188;0.05127095295;1;1.169207644;NaN;NaN;NaN;NaN;NaN;
706;2021-01-15T16:18:37.762041+0100;1;0.7435682875;-0.1428610142;0.0474405669;0.1257104291;0.06269609962;0.4316665102;0.02387285056;0.002900123186;2.394130138e-05;0.001415734373;-3.020470193e-06;0.01016821686;-13.52038928;59.24647921;75.77859585;-1.572022826;47.93924388;12;-5.39270979;33.3291202;45.85425212;-0.8365249725;22.67823125;14;-6.525543856;20.67124344;29.57170161;-0.07480119548;13.01524583;20;6.979691226;47.55086028;66.12007989;2.159635681;21.59005404;11;-2.422938165;23.39763309;34.42866109;1.338374935;9.656147952;7;-3.311474185;10.60003513;13.76778753;-0.339840397;6.800266307;12;-22.96915269;76.49110745;95.43434948;-6.273759054;44.92999612;3;-1.160745465;39.61286728;57.42084829;-5.511282136;18.73116796;3;-2.236940983;19.96746144;28.44377394;-1.057741549;14.49171204;7;10.63324725;27.13270843;41.60798509;-6.924985036;15.44231015;7;8.938540675;18.47251826;25.4723826;-1.761496583;5.810650574;2;-0.7982281899;11.07526064;15.22719198;1.074073955;6.794420183;5;-29.47799643;63.56506067;84.26379693;17.74326385;36.48021741;2;-19.05898736;25.48571792;34.72744006;0.9749699939;11.00032585;2;-16.23783232;19.88635998;19.38523305;3.330386682;9.956907012;3;-8.214224522;17.71427934;21.09479133;1.322207451;11.0502341;2;-7.834945694;10.83745191;11.33938233;-1.049777004;6.451241076;2;-9.154533723;11.0785266;12.03094329;0.9395987391;6.002241086;2;35.36726851;43.0516017;27.98987123;16.3672872;0;10.35982227;4.837818533;15.76888016;28.87263489;0;14.16535028;14.83873558;5.198040317;2.663202274;12.91151619;0;11.45227393;13.58567333;0;18.35311042;22.58463478;0.7956731199;0.114814105;0.01789090923;0.1088150924;0.1291077785;0.09951225364;0.200661379;0.09551534358;0.104140308;0.1112471702;0.2235385221;0.06032223627;0.09614386643;0.0417016739;0.07543020766;0.06371038326;0.07759466146;0.06569759468;0.2009372842;0.1237182418;0.07487967976;0.05315777469;0.1427574802;0.1067067796;0.05254670474;1;1.183451435;NaN;NaN;NaN;NaN;NaN;
